Review,Rating
"maybe just sensitive, stayed bahia principe nov 1/07-nov 8/07, mexico cancun puerto vallarta bahamas aruba, bahia principe itselft nice hotel 5 star dominican not comparable 5 star, large hotel good difficult coordinate large group week goes used trolly not bad, pool nice food okay not bad not really great say average breakfast buffet probably best did run bacon later 9pm, beach best vacation definitley beautiful soft white sand not alot shells beautiful water, complaint communication hard staff not speak english taught cleaning lady words thankful, ca n't blame staff effort feel hotel spend little money staff english lessons think grateful, said main issue not resort leaving resort, sensitive person highly suggest not leaving resort, poverty areas hard bear witness know poverty world just cant relax party know starving people animals just ouside resort, took comfort knowing resort providing jobs week just kept feeling helpless not knowing help people, huge animal lover harder stray dogs beach market town, not animal lover not notice heartbreaking, beautiful female dog blind eye visits beach bahia really likes chicken friendly wont let touch somewhat timid afraid food water, walk beach right boat water 30 minutes local market quite dogs puppies way locals dont really acknowldge did notice tourists kind hearted anyways feed scraps, beautiful island poor shacks destitute looking stray animals reality outside resort took beauty away, dominican republic active help people animals not sip daquiri beach,  ",0
"ikea, love renaissance parc55 san francisco anxiously booked away weekend la, reserved largest suite traveled 30 miles north high rated renaissance hollywood hotel, bust, lobby gorgeous check seamless walked room disgusted, 2 positive things view hollywood hills goregous room huge, stops, bed old husband sat rolled, bedding 80 sofa chairs ikea quality, bizzare, tons floor space design poorly laid wasted space, turned cheesy tube tv took look walked, courtously refunded money no charge drove oc saved money trip signature hotel mgm vegas, hotel,  ",0
"not best not worst stayed resort 5/30 6/3 wedding, read thereviews trip little worried went open mind admit easy going high standard comes hotels, rained twice nights, downpoors walkways flooded careful use umbrellas closet.the wedding beautiful, gazebo gorgeous setting lovely, ceremony short not sure couple got original vows chose nice just, tip book thebanquet room reception hot outside.rooms decent, told not bother booking rs wish, room nice not turn light turning lights, sleeping want turn light bathroom turn thelights, bit strange, good compared, a/c worked motion sensor room cut a/c slept, not good, day entire floor did n't towels pretty inconsistent service.dining not impressed buffet forced eat times restaurants not open breakfast lunch, mexican open breakfast, n't wait late eat breakfast stuck eating hot dogs undercooked burgers reopen 12:30. american grill good food wedding reception excellent, chinese restaurant issues terrible service, recommend makingyour reservations week arrive n't hassle later.resort yes huge, n't mind walking does hot, n't recommend seniors young children, walking n't bad time figure way place time leave, staff helpfull trying shuttle folks, did frustrated trains cover half resort, terribly confusing, beach good 15 min, lobby plan day accordingly, problems finding chairs, make sure confirm shuttle ride airport hard time not confirmed list.overall beach pool wonderful mainly whati cared, remember all-inclusive pay, problem getting drinks options limited n't great, told not tip did occasion, dont know difference treatment got, worth great time looking ultimate service stay paradisius sideof resort,  ",0
"little things wonderful stay harbour view hong kong 2006 decided 2007 stay different location closer centre town based reviews site chose regal kowloon, negotiated really great price suite dealing hotel direct excellent deal, arrived hong kong transfers order impressions hotel great, oh no little things nagged, okay bed lovely big comfortable king size bathtub positively huge, lounge furniture comfortable did actually score room good view, little things started counting, instance stay n't think single night sides bed turned chocolate left usually turned chocolate, cupboards lounge area drawers bedroom smelled strongly damp, left towels rail say n't bother changing changed bath indicate changed ignored, hotel boasts choice pillows ones room soft no pillows took requests room service replacements, mini bar things topped n't, asked tea bags given year supply tea no coffee, yes freebies mini bar suite oftentimes simply n't crisps/pringles, days stay enjoyed munchies drinks supply n't stocked, couple days rang room service ask told no pringles available hong kong, sort left speechless just accepted gave hubby bad news no pringles hong kong bad pub no beer.i think hotel fantastic potential problems overhaul housekeeping iron oh trouble explaining just wanted ironed not dry cleaned really management issue, sure hotel bit dated yes places wall paper looks wants make get-away yes carpet replacing rates great location really fantastic superb restaurants like red stone just road die, mentioned earlier post wonderful harbour walk just minute away.if hong kong really n't think regal certainly check close proximity,  ",0
"worst not waste money unless driving big fancy car wo n't notice valet, threw ticket window helped people escalade, helped people cadillac ahead us.there barking dogs hall, called desk, got sorry.housekeeping kind leave extra towel left note.then tejano band playing hours night atrium, hotel n't n't hotel, called police, no hlep, checked close midnight.all got hotel sorry nothing do.we offered nothing trouble absolutely nothing.i not consider correct attitude atmosphere 4 star hotel.we not charged second night valet checked,  ",0
"totally disappointing planned special trip boston celebrate sister birthday chose eliot hotel, luxury hotel totally disappointing, specifically requested renovated suite main portion room appeared recently painted decorated, bathroom completely unacceptable including grossly mildewed shower stained floor tiles dirty floor leaking industrial commode, soon inspected room requested shown room identical condition, additional items concern mentioned reviews bathroom door did not open 90 degrees poor lighting customer service non-existant load doorman cart luggage wheel elevator hall room, n't wait dismal hotel, spending night checked wonderful room westin copley plaza, not boutique hotel experience westin lovely exceptional customer service,  ",0
"dishonest terrible service hotel beautiful service worst experienced, took 1 1/2 hours check, length time couples went room preoccupied, office hour straightened, morning check-out took 1 hour, desk said paid rooms owed room, booked online said no record online booking, duplicate paperwork took check-in able prove paid 3 rooms, said not charge 3rd room arrived home vacation charged credit card used incidentals 700 unlawful charges, charges credit card placed authorization signature, contacted literally took 3 days straightened, wells fargo said charges illegally did not contain reference number, hotels explanation similar came checked week later accidently charged wrong credit card, funny thing did n't credit card supposedly couple checked, cancel credit card afraid charging, scary situation, stay, feel disgusting dishonest everyway,  ",0
"nightmare stayed hotel 6th 7th early flight arrived hotel 10a.m tried book strict rules 2pm earliest, room not ready wait 3 nightmare needed sleep order town, finally got tried heads room window directly housekeeping shed lobby just finished sprayed airfreshener air hard breath massive row arguments area like ages housekeeper scrubbing right outside window sound terrible went like hours, room ok'ish small dingy no views no direct light, good point location right centre easy access, finally getting hotel 3am good night amsterdam great got heads guess 9am prompt housekeeper little shed sleep, no chance.the final insult booked room told receptionist 130 euros checking price 160 making comments receptionist writing got lovely comment basically no apoligy offered certainly no offer things right, no chance,  ",0
"disappointed 4-day unpleasant stay, hotel far level expected money paid, room modestely furnished old-fashioned bathroom, internet connection order satelitte channels limited, hotel no lobby breakfast average limited variety, street noisy, hardly sleep day night, husband suffers severe backache unhealthy mattress, bright kind smiling staff, wish best probably higher standard hotel definely fit better, not recommend hotel spite central location, trams taxis available,  ",0
"true visiting riu playacar father thought naiboa looked like great deal great fun, decided stay naiboa way hotels short walk, walk short n't trouble, arrived late friday night got room 2267 looked sewage treatment plant smelled awful, kept awake noise compressors kicked night, did day laughed moved hall saw room everyday, new room overlooked pool great, truth, mini-bar room clean beach stunning played volleyball hours, food god awful no variety booze absolute crap, beer awful wine head yuck, thing say booze strong drinks, food far worst food seen, night carved pork bloody, wonder people getting sick, lunch dinner breakfast worst day, evening entertainment average, went bambu night naiboa sweat box little room lots people, bambu beautiful outdoor theatre looks just like playacar, daily events not great n't young kids, sick, people dropping like flies met sick people healthy people, got bad tour company sunquest shipping new visitors hotels, lastly pacha disco no great party, starts getting busy 1am filled dirty old men pimps trying help 1and 1 dirty old men young girls, no lie, got approached paying little lovin, n't send set riu hotels, riu managment knew problem doctors cleaning ladies not saying did n't try doctors biggest crooks, wish shares doctors buisness, upward 2000 bills issued, favour riu mexico playa del carman kicks hotels butt way,  ",0
"hated checked early, travel extensively time disliked hotel decided 3rd night check early different property, really wanted like waikiki parc, excited staying small boutique hotel instead massive chain, visit started, impressed chic decorations, wrapped box chocolates card waiting nice touch.we got corner room floor looked mountains, got beds instead king decided not room smaller cramped, hotel caters japanese tourist americans sure size great, strangley beds did not fitted sheets just flat sheets, morning woke bare mattresses tossing turning night, woken street noise floor, noticed high velocity elevator nauseous husband light headed everytime got, valet switched keytags run forth rental agreement prove car, late meeting, valet slow times, concierge absolutely useless, speaks poor english unfortunately n't speak japanese.on food wine cheese reception joke, better wine cheese costco, nobu highly overrated incredibly expensive, high hopes place, luckily orchids snotty halekulani door amazing ahi sashimi had.the final straw having razor broken housekeeping, imagine frustrating try shave beach impossible task, argh, booked hotel online promptly checked parc, maybe cranky sleep deprivation,  ",0
"worst bed ive slept long time, reivews covered basics. hotel placed access transport concierge excellent staff general helpful efficient, hotel priced pool delightful, beds story hardest experienced long time hard sleeping uncomfortable future staying, stay told typical hotels asian countries howver not experience marriott singapore stayed previous trip substantially better buy better sleep, sorry guys. hotel great beds suck hope,  ",0
"waste holiday time bali hotel recomended friends stayed 5 times, residence rooms waste time moved twice stink room, rest hotel breakfast waste time no pool bar service advertised run facilities round, advice stay,  ",0
"step hostel based glowing reviews site high expectations, not met, reviews mention owner/manager, great says, 4 days saw, rest staff does not speak english, rate tried charge room higher agreed checked took quite time clear things, rooms quite worn old concave mattresses slight musty smell, rooms bathrooms clean, area just ok definitely not convenient hotel neighborhoods, quite hike subway not shops restaurants, immediate vicinity, biggest complaint told desk staff tip maid, management thinks employees deserve money pay not tell guests, did tip maid think did good job challengingly small room btw issue concept instructed tip, overall level comfort nicer hostels stayed, want bit comfortable priceline 3 4 star hotels central neighborhoods just little money, time,  ",0
"great hardware poor service spent 100 room nights various sydney hotels past 3 years bulk westin, stayed seasons shangri-la hilton.westin pros large rooms bathrooms character space comfortable beds central location business shopping rarely crowded lobby spg points main motivation, cons lax service 1 2 room service orders bungled despite specific reminders no recognition stay 30 nights year room service menu limited unchanged 3 years food room mosaic restaurant poor quality pay in-room toiletry standard issue westin poor management not interested feedbackfour seasons pros excellent service food generally high standard accomodating great location great toiletry fantastic views right room overall friction-free experience hint romancecons rooms small standard-issue views definitely not fs standards hilton pros hhonors points location good shoppingcons incredibly small bathrooms room upgrade diamond member views office buildings room window crowded lobbyshang pros views opera house facing rooms harbour view rooms face bridge expressway, rooms decent size good bar altitude cons location bit way food not good room service advised room service food bulk trucked not altered, service generally laid lax ordinary hotel world away usual shangri-la standardsin sum think westin acceptable short business visit pay merely competent room good location, frequent stayers service levels westin annoyance, seasons edge location service, pick, better furnished rooms frequent stayer program overall quality sydney hotels couple notches major asian city hotels, really sea mediocrity european big city prices,  ",0
"not safe money, came hotel years visit brought friends family visit great, time terrible service good people friendly food great money not safe.one day left day tour family came missing 700.00 bag drawer, went security filed report started investigation got no answers got money sactisfaction.my father lost personal items.the manager rude did not care family felt violated disrespected abused.this hotel not safe money management worst, hopefully read book differnt hotel.i heard people happened not time.stay grand paradise bavaro,  ",0
"old world charm stayed fairmont location excellent street copley plaza steps away prudential center newbury street, dinner oak room nice oak bar gorgeous.the check-in staff friendly helpful, liked room glance charming old world bb style, went bathroom hair tub sink tub needed reglazed, called desk advise hairy discovery apologized offered clean bathroom noticed hair ledge desk started wonder things, agreed new room helpful porter gary, arrived new room inspected embarassingly hair sink new room, n't bathtub did n't want make anymore fuss just wanted settled new room, asking new room wanted opportunity remedy problem not write positive review.when arrived ny noticed billed credit card minibar did n't use minibar, called accounting department reversed charges implied n't mistake reverse charges.the hotel beautiful location excellent staff gracious aloof suggestions really decided write review, understand taking pride property work arrogance unacceptable suggestions improve hotel, hotel desk accounting department.i stayed 3 5 star hotels 20 countries continents seen hair bathroom charged minibar drinks not consumed, mistakes not happened housekeeping manager inspect room prior rented, clearly housekeeping issues general manager hotel needs address,  ",0
"attended conference punta cana held barcelo bavaro resorts, did n't choice stayed palace bumped beach caribe, difficult mingle network conference attendees, convention center comfortable.as stay palace did not experience problems checking people, room clean mildew smell, did long time rooms up.the beach great clean pool area, problem getting lounge chair, highlight stay not make want return, service worst seen vacation, staff slow unfriendly downright rude, actually meal wait staff argued taking order not good way wanted, attempted speak basic spanish did n't help appeared did n't speak fluent spanish wanted nothing, girlfriend person bar ignored spanish speaking patron arrived served promtly girlfriend recieved customary rude service.food better expected inclusive resort, slow service flies unenjoyable meals.had experience tram said.if like air conditioning not place, air conditioned area guest rooms, resturants bars open air.our trip not totally unenjoyable did good dining experiences staff service not return recommend,  ",0
"lost reservation staff not apologetic case hotel thinks cool worry customer service, booked night stay specifically come redeye japan check room early, ths know travel agency amex good making sure work, desk informed deemed no-show night, charged room rate, told reservation canceled sold second night wow major surprise, course ca n't believe hearingafter conversation comes manager says actually rooms night rate 60 higher reservation, actually straight face indicates happy accommodate higher rate, not imagine outrageous thing, resold room want charge higher rate.here happy ending, amex gets line hotel good recording conversation amex specifically notified arriving early morning, course honor room rate.what worst, not sorry manager, got free breakfast desk staff,  ",0
"cesspool carribean booked trip apple vacations n't recommend travel advice, resort construction going right resort building 5. service desk waiters horrible, no supposed working, food bland disgusting, residents including wife ill eating food, resort purposely overbooked given room not purchased, room rented supposed building 7and paid, order room paid pay extra 250, beach beautiful ample sun,  ",0
"not business travel personal business travel needed wifi connectivity, wireless card picked signal hotel low strength, 4th floor thinking repeater nor unavailable, contacted desk clerk requested come lobby try connect business center, brought laptop lobby received low signal strength, clerk suggested use business center, not option access secured vpn business center does not software needed laptop, business traveller need access yuor vpn laptop desire room not hotel stay,  ",0
"charged stay someplace rooms cold damp not cozy means building old, windows make feel like jail, hallways old run-down cold motel feeling, 10 stay nicer inn/motel/hotel street la quinta better experience did day pleased, travelodge space needle leaves bitter cold feeling n't care coziness want save 10 place n't bad, seattle cold rainy long warm coziness la quinta 8th ave not, want stay experienced, thing liked hotel staff real courteous,  ",0
"horrible, husband stayed conference january quite surprised run-down place, definitely not w brand, smattering bothered us:1. concierge infrequently desk open hours2, no hot water night 3, poor ventilation4, stains carpet chair5, hair bathroom floor sheets, arrived6, internet connection did not work promised husband spent 45 minutes phone work7, minor irritants bathroom wall dirty hair dryer cheap kleenex like sandpaperjust yuck, frustrated paid money stay,  ",0
"better hotel interesting staff polite hotel understaffed, breakfast yukky, rooms suites nice size decor marginal-i.e, wall paper coming walls bathtub stained shade pulls dirty stained bedspead cruddy/filthy windows, price ok staying-i expect rates lowered, neighborhood marginal not far landfill-the stink terrible, n't let price fool you-it better spend extra bucks cleanliness walkable neighborhood asking money cigarettes looking, dead mouse outside door did n't help-nor did refuse container outside door not emptied entire time there-overfull food butts styrofoam cups smelled horrible, wish staff rest terrible,  ",0
"not big fan sino-swiss hotel, certainly not 5 star pretty sure none people rated 4 5 stars actually stayed 4 5 star hotel best hotel 3 stars best.this hotel highly overpriced, place drab rooms pretty basic yes did hbo food suit western tastes, small consolation staff friendly spoke english, near level service receiving 200 us/nt.i spend 10-12 nights month hotels world suppose consider sme subject matter expert beijing offer luxury comfort world going seriously disappointed 2008 olympics, convenient airport walking distance decent restaurants absolutely avoid hotel,  ",0
"yuck, stayed hotel nights earlier month, stayed number renaissance hotels states europe happy, read reviews surprised mixed report felt worth risk trying use remaining marriott points free stay category 5 hotel bad, shocked, room straight 70s earlier, worn carpet worn furniture ancient bathroom, satisfactory no mood different hotel thought, tried use internet, sorry just sucks hotel, hours work online transfer files, slower old fashioned modem remember, spent hour phone internet dept kept claiming people hotel sharing files overloading network did make slightly better, took night files transfer hotel, comparison work days earlier westin canada hour, totally unacceptable, tried luck wireless neighboring hotel instead absolutely no way convinced return hotel,  ",0
"bad choice agian booked hotels1800 website trusted good hotel, arrived starters lights falcon plaza sign half working.. thought oh no.. thats bad sign.. arrived room extremely small pokey dingy bathroom extremely tiny.. carpets throughtout old shabby place stank lift years old, far away main areas..,  ",0
"n't waste money, not fooled previous reviews hotel smit, convenience museum district barely saving grace, double bedrooms single beds pushed not couple-friendly, staff odd unenthusiastic, ants sheets provided 2 towels guests shower sprays water bathroom hallways cold street noise disruptive, buffet not gourmet described, spread lunch meats not good cheese bread hard boiled eggs juice, breakfast free, learned experience 4 5 star way stay europe, going amsterdam time spend extra cash stay nice boutique hotel canal jordaan rembrandt square, really makes difference,  ",0
"save money, friend came resort week staff unfriendly not helpful, day room not cleaned approx, 6:30pm calling, cleaned say cleaned mean got clean towels bed thats, mini-bar not replenished floors not swept, add no price menu mini-bar, called prices assured come bring list, days later list, bed comfortable room nice, lost sandal bag long walk room not, day called desk got transferred different areas hung answer, restaurants expensive, japanese restaurant worth ca n't say italian restaurant, casino shady people, gamble gamble caution, suggest stay away free boos,  ",0
"disappointing, approximately weeks ago husband dog repeat guests executive pacific plaza hotel quick business trip, just month prior stayed 5-days father son graduation great time, majority staff quite friendly inviting, price affordable rooms nice location amazing needs, challenge encountered reserved room asked nice reservationists confirmation directed e-mail forward fathers itinerary traveling california, assured occur did not, experience great talking property affordability location, needed return business selected property positive experience weeks prior, time booked reservation on-line party immediately receive confirmation itinerary travels exactly occurred, called property advance confirm arrangements informed bringing dog, confirm acknowledgement, arriving property mentioned returning just weeks previous visit acknowledged, assigned room entered not quite impressed, room located wing hotel end hallway rooms clustered hand written signs room doors stating painting, located floor previous room king bed queen, room small cramped view house workings systems not staying long not big issue, time checked needed leave event 5:00pm sound possibly paint sprayer did not cause discomfort, returned hotel approximately 11:30pm tired total 4-days travel early late events, slept just fine promptly 7:47am awaken sounds staff yelling forth, stopped 50 minutes began, decided time pack leave no big deal guess, husband took dog walk car continued prepare departure, came tell went car broken, contacted garage attendant told 17 level garage happens time, offered parking hotel, point weighing entire experience limited stay feeling quite disappointed decided share experience management, check asked nice desk attendant speak manager regards experience stated desk supervisor did wish speak general manager, told comfortable speaking comfortable share gm, said yes, went explain entire experience empathized added appeared apparent penalized booking party room assignment opportunity raised upgrade no chose quite confident hotel not 100 occupancy, stated new construction noise given option not bothered advance, did not argue facts, offered credit parking charge said credited room night charge paid, just insult injury point, say said treated better parking garage management graciously offered vacuum glass car window thief broke no charge let dog ini hotel management business past 10-years believe understanding point view patronage unappreciated.the hotel potential understand just recently changed ownership/management july, need remember just need make people feel special goes long way guest experience regardless things direct control.it weeks not follow-up hotel, experience disappointing,  ",0
"hope n't hope n't like 90 degree weather b/c did not fix a/c 4th day water mini fridge literally carts selves-the things room b/c second day stole button shirt hanging closet-nice receptionist lobby b/c complain nothing gain attitude talk bad spanish-clean rooms floors dirty filled ants-fly free food b/c open buffets filled them-small size cups bar b/c takes 10mins drink finish gulp wait over- hope n't know english spanish mustother okay time- private beach good restaurants italian room balcony beautiful landscape,  ",0
"not expect gone puerto rico holidays ocassions time stayed rincon beach hotel feb 2006. not say bed sheets bathroom linens holes stains.- rust present metal areas including bath tub missing bathtub plug.- desirable restaurant service.- 2 3 lamps not working order.- broken window latch.- missing room entrance door weather stripping.on plus beach great not justify cost reason return,  ",0
"terrible service n't stay, friend decided stay hotel reading review new york times, unfortunately stay turned horrible experience.on day hotel asked desk book tour following evening, assured taken care, morning dropped desk check status tour told not booked report lobby evening tour, came evening told tour booked angry disappointed having plans fall decided try, asked desk book tour day, time tour booked desk quoted wrong price repeatedly, told cost 110 checked twice make sure correct end tour guide told cost tour 110 person, felt disgusted let incompetence hotel desk.in addition went desk make known bad experiences encountered couple hotel lost luggage forgetting room brought, room-by-room search locate luggage, people encountered allocated room allocated, incompetence terribly unseemly hotel positive reviews various places.the final insult asked manager make concerns known manager question treated utmost disrespect brushing comments not taking seriously, response want book hotel conclusion experience hotel el convento complete nightmare writing review warn fellow travelers terrible service hopes not awful experience friend did,  ",0
"definitely not best horrible service expensive fares stayed hotel 4 nights august location good close main attractions train station.though service hotel just lousy.we paid 120 euro night booking expedia promised nice room king size bed special decor features.we problems check 11am pretended rooms busy huge hotel surprising.after checking going upstairs room surprised smallish size bed no not american simple decor fact room single room person evrything single said double room dishonest.we went immediately downstairs complain did not solve problems.we called manager thinking solve problem eye blink assistant office manager just cheap telling description hotel gives expedia way wrong no way different room said best deal wrong radisson sas better price cheap lady invited cancel reservation want website not possible time wasted like 2 hours useless discussion late 2 3 hours cancel.if checked 11 not problem.she offerd upgrade pay mean her.she did not want admit room does not match description did not propose reward make forget disappointment.she did not offered drink discussing just not worth status manager not rude cheap mean impolite.we ended taking room nice sheets nice bathroom nothing spcaial price propose not good value money view room boring incourt boring yard windows.we admit mercure tempelhof stayed night moving swiss better value better service 60 cent costly spacy room huge bed nice old decoration berlin.we decided stay worst experience hotel does not fulfill expectations nor cheap manager lacked competence.i recommand not stay hotel not price paid night cost 70 euro price offer not worth it.and not pay 120 euro night just good location city,  ",0
"ok dwarfs stayed holiday inn march 2005. rooms smallest encountered hotel, position great little noisy times breakfast rooftop restaurant enjoyable,  ",0
"honeymoon hell begin, arrived hotel staff did n't paperwork confirming vacation, thank god intelligent records receipts able reservations, sent room supposed honeymoon sweet inside double beds pushed, n't know 20 newlyweds prefer separate beds, somewhat humorous delighted room adjacent swim bar alcohol thing makes place better not room 10 minutes maintenance man entered knocking began fix tile bathroom area, decided sit balcony finished wanted throw suits hit beach 20 minutes, called desk asked bed situation suite situation finally going fix situation, said upgrade different room 50 dollars night, said yes expecting room perfect kept room 350 dollars, new room floor walk really n't walk screen broke ants begging let king size bed lights worked thank god bathroom getting ready terrible pair slippers no robes no towels toilet paper, immediately called desk told problem fixed immediately reminded honeymooners expected package offered honeymooners delivered new improved room, returning dinner casino evening husband went bed, 2:30 phone started ringing convinced calling wrong room ignored not ignore pounding door began 3:00, husband woke answered door desk staff member security officer, broken english demanded know room husband explained upgraded staff member said lost reservation sign sheet come dest sign, husband told care morning slammed door face, went desk morning working no idea going willing able pull check materials file, confused relieved continued day, lunch returned room letter stuck door requesting come desk immediately, did occur occurred morning, room none light bulbs replaced nor did towels toilet paper robes, called requested, make long story little bit shorter recieved new light bulbs actually good thing n't able view bugs easy, recieved robes toiletries saturday arrived wednesday, got honeymoon package night recieved breakfast bed candlelight dinner described vacation package, days vacation did n't recieve maid service, food absolutely horrible begs differ obviously star restaurant, fact food terrible day saturday ate steakhouse sick stomaches duration trip, returned home wednesday husband sick friday called doctor advised come immediately, examining husband sent directly emergency room concerned food poisoning recieved resort agitated husbands appendix excessive barfing/ diarrhea apparently affect undergo entire days worth tests permitted home advised cross dominican republic list places visit caribbean, reviews read suggested people bad reviews just overexaggerators hospital prove, advise spend money resort, spent 3500 thought getting great deal, advice spend 500 stay sandals resort jamaica dominican nothing bad news,  ",0
"ok sleeping not, stayed days berlin film festival, conveniently located aspects- just 60 seconds subway stop 10-15 minute walk potsdamer platz.but amenities leave desired, room ok small bed hard uncomfortable, wireless internet disaster business wound spending lot evening lobby place signal.once 9pm hits food- gas station corner closed, cab u-bahn going tourism not business probably not going sitting hotel, on-premises bistro n't good options dinner, breakfast buffet ok generally hot items- mildly stale eggs sausage sort fried potato meat dish, good swath meats cheeses ok.in end place clean quiet generally nice, staff helpful rooms great price, super-sleepy town n't expect far foot investing 10-15 minutes,  ",0
"oops, night stay booked hotwire better results priceline thanfully night, lobby lovely parking free hungry hunter just stree, positives establishment, begin men desk 6/27/07 arrogant rude clueless, treated like second class citizen book party n't walk street pay price, given keys floor did not work, additional attempts rooms finally able unpack, wo n't bore details key mix-up say sets keys did n't work gave did room occupied party, oops, years hotel stays happened screwed reservation 3 people/2beds said 1 person/1 bed, oops, finally got reserved wall paper peeling walls pillows wrinkled laid, hallways stinky beds uncomfortable decor long outdated overhaul, dinner later evening houlihans in-house eatery ignored not promptly seated family seeking dinner not bar goers coming drink, gladly checked following day not receipt said contact hotwire, wo n't list future, holiday inn huge disappointment.p.s, learn check hotel room immediately inside security door bar door hang not disturb sign. just case desk gives room,  ",0
"2nd time uncharmed booked family stay hotel august 2006 minimal problems, booked single night 2007 major problems, particular managment refuses allow check check-in time, fine, policy.however received phone minutes 11:30 a.m. noon morning remind check time, felt pushy uncalled, not allowed check minute early check noon, hotel safe free parking clean say affordable hotels los angeles, unfortunately like things la pay lot little,  ",0
"disapointed hotel stayed hotel 2 days november quite dissapointed standard offer, cannotunderstand rated stars charge high prices, bathroom poorly located small light shower dark, shower head replaced point did not fit holder not stand shower, rooms claimed soundproofed clearly hear guests room wonders, no iron safe did not function, not terrible hotel does make mockery star 4 star, swiming pool roof important good quality room,  ",0
"expensive boyfriend stayed 16-20 march, food expensive mediocre best, 50 hamburger chicken wrap sandwich w. 2 drinks ouch, beach rough sand reminded dirt, charge 25 rent fridge, twice accident, credited, charged parking did n't car, credited went wonderful horseback ride 72/person 2 hours, got asked going 1 hour 2 hour ride, boyfriend looked ea, assumption 2 hr, ride booked hotel option, enjoyed ride later complained raquel/rachel credited 10, nice professional, unlike lady concierge w. short hair cut, practically ignored approached desk head typing stood atleast minute, finally concierge assisted rest confused ordeal, complained unprofessionalism rachel, assured handle, bedding issue, gross blood stains comforter inside duvet, break, spoke ana head service, weak attempts correct problem finally called, finally re-placed fresh clean linen straight dryer, rented expensive car managed discount job 56 highly recommend trying discount aaa 3rd day wanted old san juan parking free 1st night, day 15 parking, spoke carrol man waxed eye-brows u doin, anyways audacity say heard parking free night 4 year, needless say boyfriend shenanigans hotel wanted break neck, arrogant treated lying, right wrong, removed, needless say seconds later guests arms, went timeshare presentation stayed hour wanted leave received 75 no trip, went day lady said forgot oh brother, chose hawaii florida hotel hawaii does not look good, recommendations antojitos carabali bar n grill rio grande area horseback riding stop mamayes river food great got ta, angus steak lobster tail 30, old san juan castillo fort old harbor restaurant-osj, rent car day 1st day free parking expensive park hotel.i not recommend wyndham rio mar, stay check prepared pay especially taxi deal arrogant people ps, timewarner people chanting 7:30 morning, just guys did n't pay trip does not mean wake paying guests morning noise adios,  ",0
"phony fee visited seattle week, stayed days inn nights, according homepage days inn-downtown seattle offers parking fee 5.00 night charged 10.00 night total 20.00, certainly dispute charges,  ",0
"abominable read reviews arrived hotel, thought like, worse comments, 4m2 hotel room, no seperate shower, combined toilet, swimming pool dirty, staff looks friendly real face,  ",0
"not stay husband stayed hotels barcelona 2005 extremely disappointed royal hotel, listed four-star hotel absolutely not case, room got small estimate 10 x 10 feet maximum hotel looks like n't renovated years, no view room looked white wall 5 feet away window room musty dark decor old dank, hotel well-located heart la rambla did not compensate poor upkeep style hotel, hotel lobby reception desk fine photos make look nicer actually head room downhill, strongly recommend finding hotel barcelona better value better cleanliness.i not recommend hotel budget travellers students relatively expensive, people stay people care location really want center city walk hotel, having said plenty hotels neighborhood nicer amenities cost,  ",0
"airport hotel blues arrived ibis schiphol week long vacation paris venice staying overnight early morning flight, spoiled silly excellent hotel venice guess set expectation high, ibis good transit hotel maybe not, airport shuttle picks guests novotel accor guests tends little crowded 30 minute frequency, arrival ibis checked standard room means no temperature control bare basic amenities, no mini bar limited toiletries given just small bar soap room telephone locked outgoing access definitely not friendly place, wi-fi pay-to-use t-mobile bit issue arrive midnight need shuffle room bed clothes internet.i needed check-in online morning flight technical issues connecting site needed help, alternative use phone thanks hotel policy locked, sleepy hell trying phone unlocked walking way desk told not unlocked morning thanks backup, curtly informed needed credit card authorized phone access came online.fuming frustrated returned room share small bar soap us.the reason want stay cheap 74 euros/ night close airport, given alternative avoid place time,  ",0
"seattle crown plaza not worth money got late hotel 1230pm gave away reservation king sized bed travel/business days booked hotel, girl reception desk asked b/c late blamed day shift giving away room 4pm, thing said nothing proceded offer breakfast change room morning, rude not make good eye contact ask manager, did n't manager morning, days people helpful pleasant deal, hotel accomodations, old need lot renovations, example wallpaper bathroom peeling, got king bedroom gave corner room probably inconvenience, furniture did not fit room, tv small dressers small, tried use safe room broken, immediately called desk asked help, days later checked addressed, good thing food, breakfast buffet healthy good, lunch manager trying make poorly trained employee clam chowder salmon spinach salad crab cakes really good,  ",0
"careful unfortunately booking practice hotel appears deceptive, days ago offered minute rate accepted furnished credit card details period required hotel, response sorry room rented, know hotels hold aroom definite period pending receipt credit card details no mistake, obviously rent normal rate, sure hotel lovely traveler needs careful dealing, issue honesty, wifehad warned look reading recent report tripadvisor items stolen room night, havelistened, sure manager reply explanation mistake, not mistake, shame shame,  ",0
"nasty n't waste time money site late, pay did not stay, room scary, reservation lost 10 minutes waiting pulled totally nasty room, course no apology, asked room told none, course charged credit card 1 nights stay called speak manager got run lies downright nastiness, horrible people, conflicting falsehoods shownmany rooms person initial reservation told cancellation policy does n't work anymore unprofessional, scramble new orleans durring busy time place clean stay, upsetting 1,000 miles home,  ",0
"disaster area hotel doubt worst place stayed life, entry trudged dreary stairs greeted tiny dingy room n't look place mental hospital, barely room suitcases ground step, hand basin bed n't room bathroom, echo peoples sentiments hotel recommend seriously low budget no longer 2 nights not kind place glad long day city,  ",0
